store_nbr,item_nbr,family,class,perishable
33,949296,CLEANING,3020,0
33,949297,CLEANING,3020,0
33,949629,CLEANING,3034,0
33,953404,CLEANING,3046,0
33,953413,CLEANING,3046,0
33,953562,GROCERY I,1062,0
33,953609,CLEANING,3046,0
33,956011,GROCERY I,1064,0
33,956012,GROCERY I,1088,0
33,956013,GROCERY I,1088,0
33,956014,GROCERY I,1088,0
33,958516,BEVERAGES,1122,0
33,958519,BEVERAGES,1122,0
33,959502,CLEANING,3040,0
33,962600,CLEANING,3004,0
33,962601,CLEANING,3004,0
33,964752,GROCERY I,1088,0
33,968935,"LIQUOR,WINE,BEER",1386,0
33,968936,"LIQUOR,WINE,BEER",1386,0
33,968937,"LIQUOR,WINE,BEER",1386,0
33,979553,FROZEN FOODS,2228,0
33,985823,GROCERY I,1076,0
33,985824,GROCERY I,1062,0
33,987308,GROCERY I,1076,0
33,988408,GROCERY I,1076,0
33,991331,GROCERY I,1004,0
33,996597,GROCERY I,1042,0
33,996600,GROCERY I,1042,0
33,1001305,GROCERY I,1016,0
33,1003679,GROCERY I,1028,0
33,1005458,LINGERIE,7002,0
33,1005463,LINGERIE,7002,0
33,1009512,AUTOMOTIVE,6810,0
33,1012788,GROCERY I,1012,0
33,1018617,GROCERY I,1086,0
33,1021281,CLEANING,3034,0
33,1022053,BEVERAGES,1126,0
33,1024975,CLEANING,3038,0
33,1024976,CLEANING,3038,0
33,1028589,"LIQUOR,WINE,BEER",1318,0
33,1036317,CLEANING,3018,0
33,1036689,GROCERY I,1040,0
33,1040170,FROZEN FOODS,2222,0
33,1046272,GROCERY I,1072,0
33,1047394,CLEANING,3046,0
33,1047395,CLEANING,3046,0
33,1047396,CLEANING,3046,0
33,1047674,BEVERAGES,1120,0
33,1047679,BEVERAGES,1120,0
33,1047681,BEVERAGES,1120,0
33,1047682,BEVERAGES,1120,0
33,1047685,BEVERAGES,1120,0
33,1047690,BEVERAGES,1120,0
33,1047695,BEVERAGES,1122,0
33,1047696,BEVERAGES,1122,0
33,1047698,BEVERAGES,1122,0
33,1047703,BEVERAGES,1122,0
33,1047709,BEVERAGES,1122,0
33,1047717,BEVERAGES,1122,0
33,1047733,BEVERAGES,1124,0
33,1047734,BEVERAGES,1124,0
33,1047740,BEVERAGES,1124,0
33,1047756,BEVERAGES,1126,0
33,1047758,BEVERAGES,1126,0
33,1047772,BEVERAGES,1126,0
33,1047773,BEVERAGES,1126,0
33,1047774,BEVERAGES,1126,0
33,1047775,BEVERAGES,1126,0
33,1047790,BEVERAGES,1138,0
33,1052563,GROCERY I,1040,0
33,1053944,GROCERY I,1036,0
33,1053945,GROCERY I,1036,0
33,1057033,GROCERY I,1040,0
33,1057034,GROCERY I,1040,0
33,1057490,CLEANING,3046,0
33,1057491,CLEANING,3046,0
33,1057498,CLEANING,3046,0
33,1057515,CLEANING,3046,0
33,1062338,GROCERY I,1026,0
33,1062926,BEVERAGES,1122,0
33,1071949,BEVERAGES,1120,0
33,1076335,GROCERY I,1086,0
33,1079214,CLEANING,3022,0
33,1080756,GROCERY I,1038,0
33,1083518,GROCERY I,1048,0
33,1084417,GROCERY I,1048,0
33,1085686,CLEANING,3040,0
33,1089046,CLEANING,3020,0
33,1091368,GROCERY I,1016,0
33,1101724,BEVERAGES,1132,0
33,1116113,GROCERY I,1004,0
33,1117661,BEVERAGES,1132,0
33,1117662,BEVERAGES,1132,0
33,1118775,GROCERY I,1028,0
33,1132005,BEVERAGES,1132,0
33,1134971,BEVERAGES,1132,0
33,1157564,GROCERY I,1040,0
33,1230003,PERSONAL CARE,4176,0
33,1235334,GROCERY I,1028,0
33,1235364,GROCERY I,1092,0
33,1235365,GROCERY I,1092,0
33,1237005,GROCERY I,1036,0
33,1466819,CLEANING,3018,0
33,1466832,HOME CARE,3106,0
33,1471722,PET SUPPLIES,6516,0
33,1471903,PET SUPPLIES,6516,0
33,1471911,PET SUPPLIES,6516,0
33,1471916,PET SUPPLIES,6516,0
33,1471956,BEAUTY,4252,0
33,1490588,BABY CARE,6022,0
33,1532035,PLAYERS AND ELECTRONICS,5446,0
33,1575231,PLAYERS AND ELECTRONICS,5446,0
33,1575239,PLAYERS AND ELECTRONICS,5446,0
33,2048248,GROCERY I,1016,0
33,2048271,GROCERY I,1016,0
33,2054635,BEVERAGES,1126,0
33,2059342,HOME CARE,3106,0
33,2059799,HOME CARE,3106,0
33,2061025,BEVERAGES,1126,0
33,2084557,CLEANING,3040,0
33,2101795,BEAUTY,4222,0
33,2109909,GROCERY I,1074,0
33,2110456,BEVERAGES,1120,0
33,2111684,BEVERAGES,1120,0
33,2113343,BEVERAGES,1114,0
33,2113914,CLEANING,3040,0
33,2116416,GROCERY I,1060,0
33,2122188,GROCERY I,1084,0
33,2124052,"LIQUOR,WINE,BEER",1318,0
34,103501,CLEANING,3008,0
34,103520,GROCERY I,1028,0
34,105576,GROCERY I,1045,0
34,105693,GROCERY I,1034,0
34,106716,GROCERY I,1032,0
34,108079,GROCERY I,1030,0
34,108786,CLEANING,3044,0
34,108952,CLEANING,3024,0
34,111223,GROCERY I,1034,0
34,111397,GROCERY I,1072,0
34,112830,GROCERY I,1044,0
34,114778,GROCERY I,1016,0
34,114790,GROCERY I,1004,0
34,114799,PERSONAL CARE,4126,0
34,115611,GROCERY I,1014,0
34,115720,GROCERY I,1084,0
34,115847,LINGERIE,7034,0
34,115892,GROCERY I,1016,0
34,116017,GROCERY I,1072,0
34,116018,GROCERY I,1072,0
34,116279,GROCERY I,1056,0
34,119023,CLEANING,3026,0
34,119024,CLEANING,3026,0
34,119141,GROCERY I,1042,0
34,119187,CLEANING,3044,0
34,119193,CLEANING,3044,0
34,119624,BEVERAGES,1122,0
34,121964,AUTOMOTIVE,6810,0
34,122418,GROCERY I,1004,0
34,123602,GROCERY I,1072,0
34,123927,GROCERY I,1026,0
34,127534,GROCERY I,1032,0
34,129297,GROCERY I,1032,0
34,129759,GROCERY I,1032,0
34,155500,GROCERY I,1014,0
34,155607,GROCERY I,1034,0
34,155621,GROCERY I,1062,0
34,155625,GROCERY I,1092,0
34,157956,GROCERY I,1030,0
34,158788,CLEANING,3044,0
34,158789,CLEANING,3044,0
34,158875,GROCERY I,1026,0
34,158956,CLEANING,3038,0
34,159242,CLEANING,3026,0
34,164647,CLEANING,3032,0
34,165550,BEVERAGES,1124,0
34,165553,BEVERAGES,1124,0
34,165594,GROCERY I,1014,0
34,165693,GROCERY I,1066,0
34,165704,GROCERY I,1016,0
34,165705,GROCERY I,1016,0
34,168989,GROCERY I,1028,0
34,169028,GROCERY I,1040,0
34,172184,GROCERY I,1058,0
34,172995,AUTOMOTIVE,6824,0
34,173111,GROCERY I,1058,0
34,176411,CLEANING,3016,0
34,177050,LINGERIE,7034,0
34,177395,GROCERY I,1032,0
34,179579,GROCERY I,1032,0
34,179600,GROCERY I,1006,0
34,205381,GROCERY I,1034,0
34,205387,GROCERY I,1034,0
34,205557,GROCERY I,1062,0
34,207857,GROCERY I,1010,0
34,208498,CLEANING,3044,0
34,208514,GROCERY I,1010,0
34,208530,FROZEN FOODS,2226,0
34,208659,GROCERY I,1078,0
34,208699,GROCERY I,1034,0
34,209085,CLEANING,3026,0
34,210798,GROCERY I,1074,0
34,211206,GROCERY I,1072,0
34,211999,GROCERY I,1036,0
34,212550,GROCERY I,1036,0
34,213652,GROCERY I,1048,0
34,213653,GROCERY I,1048,0
34,213788,GROCERY I,1096,0
34,214381,CLEANING,3032,0
34,214859,CLEANING,3032,0
34,214860,CLEANING,3032,0
34,214862,CLEANING,3034,0
34,215303,GROCERY I,1026,0
34,215304,GROCERY I,1026,0
34,215331,GROCERY I,1040,0
34,215332,GROCERY I,1040,0
34,215352,GROCERY I,1016,0
34,215356,GROCERY I,1016,0
34,215468,LINGERIE,7034,0
34,217827,GROCERY I,1045,0
34,218728,CLEANING,3044,0
34,219150,BEVERAGES,1122,0
34,220435,GROCERY I,1080,0
34,221506,CLEANING,3046,0
34,222879,GROCERY I,1058,0
34,222975,GROCERY I,1072,0
34,223068,GROCERY I,1030,0
34,223136,GROCERY I,1072,0
34,223434,GROCERY I,1032,0
34,223463,GROCERY I,1026,0
34,224081,CLEANING,3022,0
34,226857,GROCERY I,1035,0
34,250782,HOME APPLIANCES,6155,0
34,253145,GROCERY I,1096,0
34,255161,GROCERY I,1034,0
34,255198,GROCERY I,1044,0
34,255199,GROCERY I,1044,0
34,257847,BEVERAGES,1120,0
34,257848,BEVERAGES,1120,0
34,258376,CLEANING,3044,0
34,258396,GROCERY I,1010,0
34,258411,FROZEN FOODS,2218,0
34,258537,CLEANING,3038,0
34,260893,GROCERY I,1072,0
34,261053,GROCERY I,1072,0
34,262358,GROCERY I,1044,0
34,263583,GROCERY I,1074,0
34,264299,CLEANING,3032,0
34,264452,CLEANING,3024,0
34,264751,CLEANING,3032,0
34,264752,CLEANING,3034,0
34,264753,CLEANING,3034,0
34,265086,BEVERAGES,1124,0
34,265559,GROCERY I,1072,0
34,265700,CLEANING,3090,0
34,268440,CLEANING,3026,0
34,268443,CLEANING,3026,0
34,268446,CLEANING,3026,0
34,268664,GROCERY I,1028,0
34,268834,GROCERY I,1056,0
34,269029,BEVERAGES,1122,0
34,269036,BEVERAGES,1122,0
34,270522,AUTOMOTIVE,6806,0
34,273528,PERSONAL CARE,4114,0
34,273859,GROCERY I,1044,0
34,275823,CLEANING,3018,0
34,278806,GROCERY I,1032,0
34,279125,GROCERY I,1032,0
34,279494,GROCERY I,1062,0
34,302824,CLEANING,3008,0
34,302997,GROCERY I,1096,0
34,302998,GROCERY I,1096,0
34,305074,GROCERY I,1044,0
34,305237,GROCERY I,1044,0
34,305341,GROCERY I,1092,0
34,305344,GROCERY I,1092,0
34,308085,BEVERAGES,1124,0
34,308726,GROCERY I,1084,0
34,308916,CLEANING,3004,0
34,308924,CLEANING,3004,0
34,310671,GROCERY I,1034,0
34,310790,GROCERY I,1034,0
34,311954,CLEANING,3006,0
34,312317,AUTOMOTIVE,6810,0
34,312324,GROCERY I,1044,0
34,312596,GROCERY I,1035,0
34,314384,GROCERY I,1004,0
34,314879,CLEANING,3034,0
34,314880,CLEANING,3034,0
34,314881,CLEANING,3034,0
34,315176,BEVERAGES,1124,0
34,315178,BEVERAGES,1124,0
34,315180,BEVERAGES,1124,0
34,315220,GROCERY I,1014,0
34,315277,GROCERY I,1040,0
34,315320,GROCERY I,1066,0
34,315322,GROCERY I,1084,0
34,315460,GROCERY I,1016,0
34,315713,GROCERY I,1072,0
34,315753,GROCERY I,1030,0
34,317285,GROCERY II,1236,0
34,318847,CLEANING,3026,0
34,319272,BEVERAGES,1122,0
34,320681,GROCERY I,1080,0
34,321798,CLEANING,3010,0
34,322095,CLEANING,3020,0
34,323227,GROCERY I,1030,0
34,324206,CLEANING,3022,0
34,326951,GROCERY I,1016,0
34,329070,GROCERY I,1032,0
34,329364,GROCERY I,1032,0
34,329365,GROCERY I,1032,0
34,346065,GROCERY I,1039,0
34,354918,GROCERY I,1034,0
34,354922,GROCERY I,1034,0
34,354971,GROCERY I,1044,0
34,355090,GROCERY I,1024,0
34,355091,GROCERY I,1038,0
34,358100,GROCERY I,1010,0
34,358264,GROCERY I,1078,0
34,358515,GROCERY I,1024,0
34,358561,CLEANING,3004,0
34,360704,GROCERY I,1072,0
34,360705,GROCERY I,1072,0
34,361502,GROCERY I,1036,0
34,362035,GROCERY I,1044,0
34,362548,GROCERY I,1042,0
34,363049,PERSONAL CARE,4114,0
34,364606,GROCERY I,1014,0
34,364724,GROCERY I,1084,0
34,364738,BEVERAGES,1124,0
34,364832,GROCERY I,1040,0
34,364834,GROCERY I,1040,0
34,364865,GROCERY II,1236,0
34,365138,GROCERY I,1072,0
34,365140,GROCERY I,1072,0
34,365264,CLEANING,3090,0
34,368136,GROCERY I,1040,0
34,368139,GROCERY I,1040,0
34,368140,GROCERY I,1040,0
34,368270,GROCERY I,1076,0
34,368424,GROCERY I,1078,0
34,368624,BEVERAGES,1122,0
34,368628,BEVERAGES,1122,0
34,369432,GROCERY I,1036,0
34,371130,CLEANING,3046,0
34,371437,CLEANING,3020,0
34,371438,CLEANING,3020,0
34,372924,GROCERY I,1002,0
34,373152,PERSONAL CARE,4114,0
34,376194,GROCERY I,1016,0
34,377978,"LIQUOR,WINE,BEER",1386,0
34,378332,GROCERY I,1032,0
34,402174,GROCERY I,1096,0
34,402175,GROCERY I,1096,0
34,404332,GROCERY I,1044,0
34,404334,GROCERY I,1044,0
34,404439,GROCERY I,1034,0
34,404454,GROCERY I,1034,0
34,405304,GROCERY I,1032,0
34,406965,CLEANING,3015,0
34,407608,CLEANING,3044,0
34,407769,CLEANING,3024,0
34,409904,GROCERY I,1034,0
34,411487,CLEANING,3046,0
34,411557,GROCERY I,1044,0
34,413557,GROCERY I,1058,0
34,414305,BEVERAGES,1124,0
34,414354,GROCERY I,1014,0
34,414421,GROCERY I,1040,0
34,414455,GROCERY I,1084,0
34,414620,GROCERY I,1016,0
34,414621,GROCERY I,1016,0
34,414623,GROCERY I,1016,0
34,414752,GROCERY I,1072,0
34,414888,CLEANING,3090,0
34,417835,GROCERY I,1028,0
34,418235,BEVERAGES,1122,0
34,421066,GROCERY I,1004,0
34,422452,GROCERY I,1032,0
34,437609,GROCERY I,1079,0
34,452022,GROCERY I,1030,0
34,452078,CLEANING,3008,0
34,454413,GROCERY I,1034,0
34,454414,GROCERY I,1034,0
34,454589,GROCERY I,1038,0
34,454596,GROCERY I,1092,0
34,456870,GROCERY I,1010,0
34,456875,CLEANING,3015,0
34,457556,GROCERY I,1004,0
34,457574,FROZEN FOODS,2226,0
34,458029,CLEANING,3004,0
34,459801,GROCERY I,1034,0
34,461432,AUTOMOTIVE,6810,0
34,462673,GROCERY I,1048,0
34,463458,CLEANING,3020,0
34,463816,CLEANING,3018,0
34,463901,CLEANING,3034,0
34,464302,GROCERY I,1026,0
34,464333,GROCERY I,1040,0
34,464334,GROCERY I,1040,0
34,464336,GROCERY I,1040,0
34,464339,GROCERY I,1040,0
34,464356,GROCERY I,1040,0
34,464374,BEVERAGES,1124,0
34,464536,GROCERY I,1016,0
34,464906,GROCERY I,1012,0
34,464907,GROCERY I,1056,0
34,464940,CLEANING,3090,0
34,467808,CLEANING,3026,0
34,467887,GROCERY I,1076,0
34,468265,BEVERAGES,1122,0
34,470625,CLEANING,3046,0
34,472314,GROCERY I,1030,0
34,472526,GROCERY I,1026,0
34,472645,GROCERY I,1002,0
34,472658,GROCERY I,1032,0
34,502067,GROCERY I,1028,0
34,502224,GROCERY I,1062,0
34,502230,GROCERY I,1096,0
34,507870,GROCERY I,1084,0
34,507927,CLEANING,3004,0
34,508069,CLEANING,3026,0
34,511394,AUTOMOTIVE,6810,0
34,511397,GROCERY I,1044,0
34,513379,PERSONAL CARE,4126,0
34,513853,CLEANING,3034,0
34,513855,CLEANING,3034,0
34,514144,GROCERY I,1060,0
34,514149,GROCERY I,1066,0
34,514172,BEVERAGES,1124,0
34,514444,LINGERIE,7034,0
34,514445,LINGERIE,7034,0
34,514446,LINGERIE,7034,0
34,514597,GROCERY I,1012,0
34,514729,GROCERY I,1048,0
34,514730,GROCERY I,1056,0
34,514757,CLEANING,3090,0
34,517615,GROCERY I,1074,0
34,518091,BEVERAGES,1122,0
34,521818,GROCERY I,1058,0
34,522383,GROCERY I,1002,0
34,522721,CLEANING,3016,0
34,523054,LINGERIE,7034,0
34,551893,CLEANING,3008,0
34,554049,GROCERY I,1045,0
34,554144,GROCERY I,1034,0
34,556698,BEVERAGES,1120,0
34,557810,GROCERY I,1084,0
34,559680,GROCERY I,1034,0
34,559682,GROCERY I,1086,0
34,559870,GROCERY I,1072,0
34,559872,GROCERY I,1072,0
34,559873,GROCERY I,1072,0
34,562568,GROCERY I,1096,0
34,564110,GROCERY I,1066,0
34,564272,GROCERY I,1016,0
34,564274,GROCERY I,1016,0
34,564533,GROCERY I,1012,0
34,564534,GROCERY I,1012,0
34,567644,GROCERY I,1042,0
34,567750,GROCERY I,1056,0
34,575630,GROCERY I,1035,0
34,575863,GROCERY I,1032,0
34,577741,GROCERY I,1032,0
34,578467,GROCERY I,1062,0
34,581078,CLEANING,3038,0
34,581742,GROCERY I,1072,0
34,586423,GROCERY I,1056,0
34,586823,CLEANING,3046,0
34,586969,GROCERY I,1004,0
34,587069,GROCERY I,1004,0
34,587186,CLEANING,3026,0
34,598414,GROCERY I,1032,0
34,598492,GROCERY I,1032,0
34,603255,GROCERY I,1030,0
34,617548,PERSONAL CARE,4122,0
34,617763,BEAUTY,4222,0
34,621300,GROCERY I,1040,0
34,627263,GROCERY I,1026,0
34,627885,GROCERY I,1030,0
34,638240,CLEANING,3020,0
34,638296,GROCERY I,1062,0
34,638327,GROCERY I,1084,0
34,641042,GROCERY I,1026,0
34,645294,GROCERY I,1074,0
34,651525,GROCERY I,1004,0
34,655427,CLEANING,3020,0
34,655744,LINGERIE,7016,0
34,655840,LINGERIE,7034,0
34,658609,CLEANING,3004,0
34,664537,GROCERY I,1026,0
34,664539,PERSONAL CARE,4126,0
34,664545,PERSONAL CARE,4126,0
34,668752,CLEANING,3016,0
34,668753,CLEANING,3016,0
34,668754,CLEANING,3016,0
34,671039,BEVERAGES,1122,0
34,679442,BEVERAGES,1120,0
34,683720,GROCERY I,1062,0
34,683721,GROCERY I,1062,0
34,683722,GROCERY I,1062,0
34,683723,GROCERY I,1062,0
34,686034,BEVERAGES,1122,0
34,688279,"LIQUOR,WINE,BEER",1338,0
34,698642,GROCERY I,1045,0
34,698643,GROCERY I,1045,0
34,700609,FROZEN FOODS,2220,0
34,700610,FROZEN FOODS,2220,0
34,716242,CLEANING,3020,0
34,716245,CLEANING,3020,0
34,716250,BEVERAGES,1120,0
34,724003,GROCERY I,1026,0
34,724498,GROCERY I,1028,0
34,740713,CLEANING,3032,0
34,740714,CLEANING,3032,0
34,742738,PERSONAL CARE,4126,0
34,749421,GROCERY I,1010,0
34,749720,GROCERY I,1010,0
34,750855,GROCERY I,1062,0
34,750856,GROCERY I,1062,0
34,752167,GROCERY I,1030,0
34,754103,GROCERY I,1072,0
34,757880,GROCERY I,1004,0
34,757888,CLEANING,3032,0
34,757889,CLEANING,3032,0
34,759651,PERSONAL CARE,4126,0
34,759694,GROCERY I,1070,0
34,759697,BEVERAGES,1124,0
34,759890,CLEANING,3016,0
34,759893,CLEANING,3032,0
34,759894,PERSONAL CARE,4126,0
34,762405,CLEANING,3030,0
34,764438,GROCERY I,1072,0
34,765517,GROCERY I,1060,0
34,765520,GROCERY I,1084,0
34,767184,GROCERY I,1039,0
34,769314,CLEANING,3020,0
34,770447,GROCERY I,1016,0
34,770449,GROCERY I,1016,0
34,770453,GROCERY I,1016,0
34,770461,GROCERY I,1030,0
34,770511,GROCERY I,1062,0
34,771156,CLEANING,3034,0
34,771157,CLEANING,3034,0
34,788708,FROZEN FOODS,2238,0
34,796394,CLEANING,3046,0
34,799461,GROCERY I,1060,0
34,800958,CLEANING,3022,0
34,801217,CLEANING,3034,0
34,801934,CLEANING,3016,0
34,802832,GROCERY I,1045,0
34,804503,GROCERY I,1004,0
34,804932,BEVERAGES,1122,0
34,804974,GROCERY I,1060,0
34,805311,BEVERAGES,1122,0
34,805321,GROCERY I,1060,0
34,805788,GROCERY I,1028,0
34,807495,BEVERAGES,1124,0
34,812725,CLEANING,3040,0
34,812726,CLEANING,3034,0
34,812757,"LIQUOR,WINE,BEER",1318,0
34,812769,"LIQUOR,WINE,BEER",1318,0
34,813760,GROCERY I,1072,0
34,816606,PERSONAL CARE,4126,0
34,818590,HARDWARE,6706,0
34,819194,GROCERY I,1002,0
34,820645,GROCERY I,1004,0
34,821186,BEVERAGES,1124,0
34,828204,GROCERY I,1060,0
34,829389,GROCERY I,1025,0
34,829414,CLEANING,3046,0
34,829658,GROCERY I,1034,0
34,830749,GROCERY I,1074,0
34,833395,PERSONAL CARE,4126,0
34,833396,PERSONAL CARE,4126,0
34,838832,GROCERY I,1016,0
34,838842,GROCERY I,1028,0
34,838844,GROCERY I,1058,0
34,838875,GROCERY I,1042,0
34,839362,BEVERAGES,1124,0
34,839363,BEVERAGES,1124,0
34,839364,BEVERAGES,1124,0
34,839367,BEVERAGES,1124,0
34,841514,GROCERY I,1072,0
34,841570,GROCERY I,1070,0
34,841583,GROCERY I,1014,0
34,841607,CLEANING,3024,0
34,841614,CLEANING,3038,0
34,841841,GROCERY I,1072,0
34,841842,GROCERY I,1072,0
34,843411,PERSONAL CARE,4126,0
34,843459,GROCERY I,1060,0
34,843585,GROCERY I,1016,0
34,843589,PERSONAL CARE,4126,0
34,844795,CLEANING,3034,0
34,847569,GROCERY I,1062,0
34,847859,BEVERAGES,1122,0
34,847863,GROCERY I,1058,0
34,848765,GROCERY I,1058,0
34,850460,GROCERY I,1008,0
34,850542,CLEANING,3029,0
34,851982,PERSONAL CARE,4114,0
34,852110,CLEANING,3038,0
34,852620,CLEANING,3024,0
34,852934,FROZEN FOODS,2228,0
34,852937,FROZEN FOODS,2228,0
34,852938,FROZEN FOODS,2228,0
34,853195,CLEANING,3014,0
34,853196,CLEANING,3014,0
34,856687,GROCERY I,1030,0
34,856688,GROCERY I,1030,0
34,859932,CLEANING,3022,0
34,862454,GROCERY I,1088,0
34,864288,CLEANING,3044,0
34,865147,PERSONAL CARE,4114,0
34,867850,CLEANING,3034,0
34,868529,GROCERY I,1088,0
34,870544,PERSONAL CARE,4126,0
34,872307,GROCERY I,1034,0
34,872309,GROCERY I,1034,0
34,872310,GROCERY I,1034,0
34,872317,GROCERY I,1040,0
34,873687,PERSONAL CARE,4126,0
34,874593,GROCERY I,1016,0
34,874598,GROCERY I,1030,0
34,874990,CLEANING,3008,0
34,875604,GROCERY I,1026,0
34,876224,GROCERY I,1010,0
34,876226,GROCERY I,1014,0
34,877513,CLEANING,3020,0
34,881701,GROCERY I,1042,0
34,881910,GROCERY I,1042,0
34,881912,GROCERY I,1042,0
34,883336,CLEANING,3020,0
34,885553,GROCERY I,1034,0
34,886398,GROCERY I,1042,0
34,888063,"LIQUOR,WINE,BEER",1302,0
34,890213,GROCERY I,1026,0
34,890214,GROCERY I,1026,0
34,890215,GROCERY I,1026,0
34,903955,BEVERAGES,1122,0
34,906979,BEVERAGES,1120,0
34,906980,BEVERAGES,1120,0
34,906981,BEVERAGES,1120,0
34,907686,BEVERAGES,1120,0
34,908741,LAWN AND GARDEN,6918,0
34,911871,CLEANING,3020,0
34,911989,CLEANING,3038,0
34,911990,CLEANING,3038,0
34,913102,BEVERAGES,1124,0
34,915310,PERSONAL CARE,4126,0
34,926958,GROCERY I,1026,0
34,936994,GROCERY I,1004,0
34,938566,GROCERY I,1042,0
34,938567,GROCERY I,1042,0
34,938570,GROCERY I,1042,0
34,938576,GROCERY I,1042,0
34,938657,BEVERAGES,1136,0
34,938659,BEVERAGES,1136,0
34,939662,GROCERY I,1045,0
34,940591,CLEANING,3016,0
34,940592,CLEANING,3016,0
34,940638,CLEANING,3040,0
34,940664,BEVERAGES,1124,0
34,940665,BEVERAGES,1124,0
34,949243,PERSONAL CARE,4126,0
34,949296,CLEANING,3020,0
34,949298,CLEANING,3020,0
34,949299,CLEANING,3020,0
34,953562,GROCERY I,1062,0
34,953609,CLEANING,3046,0
34,956014,GROCERY I,1088,0
34,958516,BEVERAGES,1122,0
34,958519,BEVERAGES,1122,0
34,959437,"LIQUOR,WINE,BEER",1318,0
34,964753,GROCERY I,1088,0
34,968432,BEVERAGES,1122,0
34,979196,CLEANING,3028,0
34,979197,CLEANING,3028,0
34,982727,CLEANING,3018,0
34,985824,GROCERY I,1062,0
34,987308,GROCERY I,1076,0
34,987768,CLEANING,3032,0
34,987769,CLEANING,3032,0
34,988408,GROCERY I,1076,0
34,989092,GROCERY I,1076,0
34,991331,GROCERY I,1004,0
34,996122,BEVERAGES,1124,0
34,996537,GROCERY I,1088,0
34,996597,GROCERY I,1042,0
34,996600,GROCERY I,1042,0
34,1003679,GROCERY I,1028,0
34,1004550,"LIQUOR,WINE,BEER",1318,0
34,1004551,"LIQUOR,WINE,BEER",1318,0
34,1009997,CLEANING,3024,0
34,1021281,CLEANING,3034,0
34,1024975,CLEANING,3038,0
34,1036317,CLEANING,3018,0
34,1047394,CLEANING,3046,0
34,1047395,CLEANING,3046,0
34,1047396,CLEANING,3046,0
34,1047674,BEVERAGES,1120,0
34,1047686,BEVERAGES,1120,0
34,1047690,BEVERAGES,1120,0
34,1047743,BEVERAGES,1124,0
34,1080021,GROCERY I,1022,0
34,1082042,GROCERY I,1040,0
34,1084425,BEVERAGES,1136,0
34,1085150,AUTOMOTIVE,6806,0
34,1085486,AUTOMOTIVE,6810,0
34,1114749,CLEANING,3040,0
34,1114754,CLEANING,3030,0
34,1176561,GROCERY I,1026,0
34,1209720,GROCERY I,1042,0
34,1209721,GROCERY I,1042,0
34,1212452,"LIQUOR,WINE,BEER",1318,0
34,1213906,CLEANING,3032,0
34,1471956,BEAUTY,4252,0
34,1472479,PET SUPPLIES,6517,0
34,1472484,PET SUPPLIES,6517,0
34,1532032,PLAYERS AND ELECTRONICS,5446,0
34,1533365,CELEBRATION,5322,0
34,1575237,PLAYERS AND ELECTRONICS,5446,0
34,1575239,PLAYERS AND ELECTRONICS,5446,0
34,1575240,PLAYERS AND ELECTRONICS,5446,0
34,1576312,CELEBRATION,5324,0
34,1576313,CELEBRATION,5324,0
34,1576315,CELEBRATION,5324,0
34,1576316,CELEBRATION,5324,0
34,1576317,CELEBRATION,5324,0
34,1576318,CELEBRATION,5324,0
34,1576321,CELEBRATION,5324,0
34,1583407,SCHOOL AND OFFICE SUPPLIES,6404,0
34,1583522,SCHOOL AND OFFICE SUPPLIES,6448,0
34,1583526,SCHOOL AND OFFICE SUPPLIES,6448,0
35,155499,GROCERY I,1013,0
35,159242,CLEANING,3026,0
35,210798,GROCERY I,1074,0
35,211205,GROCERY I,1072,0
35,211206,GROCERY I,1072,0
35,213066,GROCERY I,1074,0
35,213652,GROCERY I,1048,0
35,213788,GROCERY I,1096,0
35,214381,CLEANING,3032,0
35,219147,BEVERAGES,1122,0
35,222975,GROCERY I,1072,0
35,226126,CLEANING,3018,0
35,226857,GROCERY I,1035,0
35,255198,GROCERY I,1044,0
35,261052,GROCERY I,1072,0
35,261053,GROCERY I,1072,0
35,261700,GROCERY I,1048,0
35,262991,GROCERY I,1034,0
35,264299,CLEANING,3032,0
35,264305,PERSONAL CARE,4126,0
35,264751,CLEANING,3032,0
35,264752,CLEANING,3034,0
35,265382,LINGERIE,7034,0
35,265559,GROCERY I,1072,0
35,265672,GROCERY I,1056,0
35,268440,CLEANING,3026,0
35,268664,GROCERY I,1028,0
35,268834,GROCERY I,1056,0
35,269029,BEVERAGES,1122,0
35,269287,CLEANING,3014,0
35,270522,AUTOMOTIVE,6806,0
35,273528,PERSONAL CARE,4114,0
35,279125,GROCERY I,1032,0
35,302997,GROCERY I,1096,0
35,305237,GROCERY I,1044,0
35,305341,GROCERY I,1092,0
35,305344,GROCERY I,1092,0
35,305345,GROCERY I,1092,0
35,308085,BEVERAGES,1124,0
35,308916,CLEANING,3004,0
35,308924,CLEANING,3004,0
35,310671,GROCERY I,1034,0
35,311954,CLEANING,3006,0
35,312317,AUTOMOTIVE,6810,0
35,313641,GROCERY I,1074,0
35,314384,GROCERY I,1004,0
35,314570,CLEANING,3024,0
35,314879,CLEANING,3034,0
35,314880,CLEANING,3034,0
35,314881,CLEANING,3034,0
35,315176,BEVERAGES,1124,0
35,315179,BEVERAGES,1124,0
35,315220,GROCERY I,1014,0
35,315221,GROCERY I,1014,0
35,315277,GROCERY I,1040,0
35,315279,GROCERY I,1040,0
35,315320,GROCERY I,1066,0
35,315322,GROCERY I,1084,0
